date,age,account,old_balance,new_balance,amount,type,message
2069-03-31,94,ma,1251490.47,1253790.39,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-03-31,94,ra,478576.31,478795.35,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-03-31,94,excess,486722.5,487652.5,930.0,inflow,excess-cpf_payout_94-930.00
2069-04-30,94,oa,108076.4,108295.44,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-04-30,94,ma,1253790.39,1256090.31,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-04-30,94,ra,478795.35,479014.39,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-04-30,94,excess,487652.5,488582.5,930.0,inflow,excess-cpf_payout_94-930.00
2069-05-31,94,oa,108295.44,108514.48,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-05-31,94,ma,1256090.31,1258390.23,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-05-31,94,ra,479014.39,479233.43,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-05-31,94,excess,488582.5,489512.5,930.0,inflow,excess-cpf_payout_94-930.00
2069-06-30,94,oa,108514.48,108733.52,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-06-30,94,ma,1258390.23,1260690.15,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-06-30,94,ra,479233.43,479452.47,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-06-30,94,excess,489512.5,490442.5,930.0,inflow,excess-cpf_payout_94-930.00
2069-07-31,95,oa,108733.52,108952.56,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-07-31,95,ma,1260690.15,1262990.07,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-07-31,95,ra,479452.47,479671.51,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-07-31,95,excess,490442.5,491372.5,930.0,inflow,excess-cpf_payout_95-930.00
2069-08-31,95,oa,108952.56,109171.6,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-08-31,95,ma,1262990.07,1265289.99,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-08-31,95,ra,479671.51,479890.55,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-08-31,95,excess,491372.5,492302.5,930.0,inflow,excess-cpf_payout_95-930.00
2069-09-30,95,oa,109171.6,109390.64,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-09-30,95,ma,1265289.99,1267589.91,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-09-30,95,ra,479890.55,480109.59,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-09-30,95,excess,492302.5,493232.5,930.0,inflow,excess-cpf_payout_95-930.00
2069-10-31,95,oa,109390.64,109609.68,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-10-31,95,ma,1267589.91,1269889.83,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-10-31,95,ra,480109.59,480328.63,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-10-31,95,excess,493232.5,494162.5,930.0,inflow,excess-cpf_payout_95-930.00
2069-11-30,95,oa,109609.68,109828.72,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-11-30,95,ma,1269889.83,1272189.75,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-11-30,95,ra,480328.63,480547.67,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-11-30,95,excess,494162.5,495092.5,930.0,inflow,excess-cpf_payout_95-930.00
2069-12-31,95,oa,109828.72,110047.76,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-12-31,95,ma,1272189.75,1274489.67,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-12-31,95,ra,480547.67,480766.71,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-12-31,95,oa,110047.76,110414.59,366.83,inflow,oa-Interest for ra at age 95-366.83
2069-12-31,95,ma,1274489.67,1278737.97,4248.3,inflow,ma-Interest for ra at age 95-4248.30
2069-12-31,95,ra,480766.71,482369.27,1602.56,inflow,ra-Interest for ra at age 95-1602.56
2069-12-31,95,ra,482369.27,482419.27,50.0,inflow,ra-Extra Interest for ra at age 95-50.00
2069-12-31,95,excess,495092.5,496022.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-01-31,95,oa,110414.59,110633.63,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-01-31,95,ma,1278737.97,1281037.89,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-01-31,95,ra,482419.27,482638.31,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-01-31,95,excess,496022.5,496952.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-02-28,95,oa,110633.63,110852.67,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-02-28,95,ma,1281037.89,1283337.81,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-02-28,95,ra,482638.31,482857.35,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-02-28,95,excess,496952.5,497882.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-03-31,95,oa,110852.67,111071.71,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-03-31,95,ma,1283337.81,1285637.73,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-03-31,95,ra,482857.35,483076.39,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-03-31,95,excess,497882.5,498812.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-04-30,95,oa,111071.71,111290.75,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-04-30,95,ma,1285637.73,1287937.65,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-04-30,95,ra,483076.39,483295.43,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-04-30,95,excess,498812.5,499742.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-05-31,95,oa,111290.75,111509.79,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-05-31,95,ma,1287937.65,1290237.57,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-05-31,95,ra,483295.43,483514.47,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-05-31,95,excess,499742.5,500672.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-06-30,95,oa,111509.79,111728.83,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-06-30,95,ma,1290237.57,1292537.49,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-06-30,95,ra,483514.47,483733.51,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-06-30,95,excess,500672.5,501602.5,930.0,inflow,excess-cpf_payout_95-930.00
2070-07-31,96,oa,111728.83,111947.87,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-07-31,96,ma,1292537.49,1294837.41,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-07-31,96,ra,483733.51,483952.55,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-07-31,96,excess,501602.5,502532.5,930.0,inflow,excess-cpf_payout_96-930.00
2070-08-31,96,oa,111947.87,112166.91,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-08-31,96,ma,1294837.41,1297137.33,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-08-31,96,ra,483952.55,484171.59,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-08-31,96,excess,502532.5,503462.5,930.0,inflow,excess-cpf_payout_96-930.00
2070-09-30,96,oa,112166.91,112385.95,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-09-30,96,ma,1297137.33,1299437.25,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-09-30,96,ra,484171.59,484390.63,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-09-30,96,excess,503462.5,504392.5,930.0,inflow,excess-cpf_payout_96-930.00
2070-10-31,96,oa,112385.95,112604.99,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-10-31,96,ma,1299437.25,1301737.17,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-10-31,96,ra,484390.63,484609.67,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-10-31,96,excess,504392.5,505322.5,930.0,inflow,excess-cpf_payout_96-930.00
2070-11-30,96,oa,112604.99,112824.03,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-11-30,96,ma,1301737.17,1304037.09,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-11-30,96,ra,484609.67,484828.71,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-11-30,96,excess,505322.5,506252.5,930.0,inflow,excess-cpf_payout_96-930.00
2070-12-31,96,oa,112824.03,113043.07,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-12-31,96,ma,1304037.09,1306337.01,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-12-31,96,ra,484828.71,485047.75,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-12-31,96,oa,113043.07,113419.88,376.81,inflow,oa-Interest for ra at age 96-376.81
2070-12-31,96,ma,1306337.01,1310691.47,4354.46,inflow,ma-Interest for ra at age 96-4354.46
2070-12-31,96,ra,485047.75,486664.58,1616.83,inflow,ra-Interest for ra at age 96-1616.83
2070-12-31,96,ra,486664.58,486714.58,50.0,inflow,ra-Extra Interest for ra at age 96-50.00
2070-12-31,96,excess,506252.5,507182.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-01-31,96,oa,113419.88,113638.92,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-01-31,96,ma,1310691.47,1312991.39,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-01-31,96,ra,486714.58,486933.62,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-01-31,96,excess,507182.5,508112.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-02-28,96,oa,113638.92,113857.96,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-02-28,96,ma,1312991.39,1315291.31,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-02-28,96,ra,486933.62,487152.66,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-02-28,96,excess,508112.5,509042.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-03-31,96,oa,113857.96,114077.0,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-03-31,96,ma,1315291.31,1317591.23,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-03-31,96,ra,487152.66,487371.7,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-03-31,96,excess,509042.5,509972.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-04-30,96,oa,114077.0,114296.04,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-04-30,96,ma,1317591.23,1319891.15,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-04-30,96,ra,487371.7,487590.74,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-04-30,96,excess,509972.5,510902.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-05-31,96,oa,114296.04,114515.08,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-05-31,96,ma,1319891.15,1322191.07,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-05-31,96,ra,487590.74,487809.78,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-05-31,96,excess,510902.5,511832.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-06-30,96,oa,114515.08,114734.12,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-06-30,96,ma,1322191.07,1324490.99,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-06-30,96,ra,487809.78,488028.82,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-06-30,96,excess,511832.5,512762.5,930.0,inflow,excess-cpf_payout_96-930.00
2071-07-31,97,oa,114734.12,114953.16,219.04,inflow,oa-Allocation for oa at age 97-219.04
2071-07-31,97,ma,1324490.99,1326790.91,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2071-07-31,97,ra,488028.82,488247.86,219.04,inflow,ra-Allocation for ra at age 97-219.04
2071-07-31,97,excess,512762.5,513692.5,930.0,inflow,excess-cpf_payout_97-930.00
2071-08-31,97,oa,114953.16,115172.2,219.04,inflow,oa-Allocation for oa at age 97-219.04
2071-08-31,97,ma,1326790.91,1329090.83,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2071-08-31,97,ra,488247.86,488466.9,219.04,inflow,ra-Allocation for ra at age 97-219.04
2071-08-31,97,excess,513692.5,514622.5,930.0,inflow,excess-cpf_payout_97-930.00
2071-09-30,97,oa,115172.2,115391.24,219.04,inflow,oa-Allocation for oa at age 97-219.04
2071-09-30,97,ma,1329090.83,1331390.75,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2071-09-30,97,ra,488466.9,488685.94,219.04,inflow,ra-Allocation for ra at age 97-219.04
2071-09-30,97,excess,514622.5,515552.5,930.0,inflow,excess-cpf_payout_97-930.00
2071-10-31,97,oa,115391.24,115610.28,219.04,inflow,oa-Allocation for oa at age 97-219.04
2071-10-31,97,ma,1331390.75,1333690.67,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2071-10-31,97,ra,488685.94,488904.98,219.04,inflow,ra-Allocation for ra at age 97-219.04
2071-10-31,97,excess,515552.5,516482.5,930.0,inflow,excess-cpf_payout_97-930.00
2071-11-30,97,oa,115610.28,115829.32,219.04,inflow,oa-Allocation for oa at age 97-219.04
2071-11-30,97,ma,1333690.67,1335990.59,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2071-11-30,97,ra,488904.98,489124.02,219.04,inflow,ra-Allocation for ra at age 97-219.04
2071-11-30,97,excess,516482.5,517412.5,930.0,inflow,excess-cpf_payout_97-930.00
2071-12-31,97,oa,115829.32,116048.36,219.04,inflow,oa-Allocation for oa at age 97-219.04
2071-12-31,97,ma,1335990.59,1338290.51,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2071-12-31,97,ra,489124.02,489343.06,219.04,inflow,ra-Allocation for ra at age 97-219.04
2071-12-31,97,oa,116048.36,116435.19,386.83,inflow,oa-Interest for ra at age 97-386.83
2071-12-31,97,ma,1338290.51,1342751.48,4460.97,inflow,ma-Interest for ra at age 97-4460.97
2071-12-31,97,ra,489343.06,490974.2,1631.14,inflow,ra-Interest for ra at age 97-1631.14
2071-12-31,97,ra,490974.2,491024.2,50.0,inflow,ra-Extra Interest for ra at age 97-50.00
2071-12-31,97,excess,517412.5,518342.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-01-31,97,oa,116435.19,116654.23,219.04,inflow,oa-Allocation for oa at age 97-219.04
2072-01-31,97,ma,1342751.48,1345051.4,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2072-01-31,97,ra,491024.2,491243.24,219.04,inflow,ra-Allocation for ra at age 97-219.04
2072-01-31,97,excess,518342.5,519272.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-02-29,97,oa,116654.23,116873.27,219.04,inflow,oa-Allocation for oa at age 97-219.04
2072-02-29,97,ma,1345051.4,1347351.32,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2072-02-29,97,ra,491243.24,491462.28,219.04,inflow,ra-Allocation for ra at age 97-219.04
2072-02-29,97,excess,519272.5,520202.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-03-31,97,oa,116873.27,117092.31,219.04,inflow,oa-Allocation for oa at age 97-219.04
2072-03-31,97,ma,1347351.32,1349651.24,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2072-03-31,97,ra,491462.28,491681.32,219.04,inflow,ra-Allocation for ra at age 97-219.04
2072-03-31,97,excess,520202.5,521132.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-04-30,97,oa,117092.31,117311.35,219.04,inflow,oa-Allocation for oa at age 97-219.04
2072-04-30,97,ma,1349651.24,1351951.16,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2072-04-30,97,ra,491681.32,491900.36,219.04,inflow,ra-Allocation for ra at age 97-219.04
2072-04-30,97,excess,521132.5,522062.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-05-31,97,oa,117311.35,117530.39,219.04,inflow,oa-Allocation for oa at age 97-219.04
2072-05-31,97,ma,1351951.16,1354251.08,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2072-05-31,97,ra,491900.36,492119.4,219.04,inflow,ra-Allocation for ra at age 97-219.04
2072-05-31,97,excess,522062.5,522992.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-06-30,97,oa,117530.39,117749.43,219.04,inflow,oa-Allocation for oa at age 97-219.04
2072-06-30,97,ma,1354251.08,1356551.0,2299.92,inflow,ma-Allocation for ma at age 97-2299.92
2072-06-30,97,ra,492119.4,492338.44,219.04,inflow,ra-Allocation for ra at age 97-219.04
2072-06-30,97,excess,522992.5,523922.5,930.0,inflow,excess-cpf_payout_97-930.00
2072-07-31,98,oa,117749.43,117968.47,219.04,inflow,oa-Allocation for oa at age 98-219.04
2072-07-31,98,ma,1356551.0,1358850.92,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2072-07-31,98,ra,492338.44,492557.48,219.04,inflow,ra-Allocation for ra at age 98-219.04
2072-07-31,98,excess,523922.5,524852.5,930.0,inflow,excess-cpf_payout_98-930.00
2072-08-31,98,oa,117968.47,118187.51,219.04,inflow,oa-Allocation for oa at age 98-219.04
2072-08-31,98,ma,1358850.92,1361150.84,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2072-08-31,98,ra,492557.48,492776.52,219.04,inflow,ra-Allocation for ra at age 98-219.04
2072-08-31,98,excess,524852.5,525782.5,930.0,inflow,excess-cpf_payout_98-930.00
2072-09-30,98,oa,118187.51,118406.55,219.04,inflow,oa-Allocation for oa at age 98-219.04
2072-09-30,98,ma,1361150.84,1363450.76,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2072-09-30,98,ra,492776.52,492995.56,219.04,inflow,ra-Allocation for ra at age 98-219.04
2072-09-30,98,excess,525782.5,526712.5,930.0,inflow,excess-cpf_payout_98-930.00
2072-10-31,98,oa,118406.55,118625.59,219.04,inflow,oa-Allocation for oa at age 98-219.04
2072-10-31,98,ma,1363450.76,1365750.68,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2072-10-31,98,ra,492995.56,493214.6,219.04,inflow,ra-Allocation for ra at age 98-219.04
2072-10-31,98,excess,526712.5,527642.5,930.0,inflow,excess-cpf_payout_98-930.00
2072-11-30,98,oa,118625.59,118844.63,219.04,inflow,oa-Allocation for oa at age 98-219.04
2072-11-30,98,ma,1365750.68,1368050.6,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2072-11-30,98,ra,493214.6,493433.64,219.04,inflow,ra-Allocation for ra at age 98-219.04
2072-11-30,98,excess,527642.5,528572.5,930.0,inflow,excess-cpf_payout_98-930.00
2072-12-31,98,oa,118844.63,119063.67,219.04,inflow,oa-Allocation for oa at age 98-219.04
2072-12-31,98,ma,1368050.6,1370350.52,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2072-12-31,98,ra,493433.64,493652.68,219.04,inflow,ra-Allocation for ra at age 98-219.04
2072-12-31,98,oa,119063.67,119460.55,396.88,inflow,oa-Interest for ra at age 98-396.88
2072-12-31,98,ma,1370350.52,1374918.36,4567.84,inflow,ma-Interest for ra at age 98-4567.84
2072-12-31,98,ra,493652.68,495298.19,1645.51,inflow,ra-Interest for ra at age 98-1645.51
2072-12-31,98,ra,495298.19,495348.19,50.0,inflow,ra-Extra Interest for ra at age 98-50.00
2072-12-31,98,excess,528572.5,529502.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-01-31,98,oa,119460.55,119679.59,219.04,inflow,oa-Allocation for oa at age 98-219.04
2073-01-31,98,ma,1374918.36,1377218.28,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2073-01-31,98,ra,495348.19,495567.23,219.04,inflow,ra-Allocation for ra at age 98-219.04
2073-01-31,98,excess,529502.5,530432.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-02-28,98,oa,119679.59,119898.63,219.04,inflow,oa-Allocation for oa at age 98-219.04
2073-02-28,98,ma,1377218.28,1379518.2,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2073-02-28,98,ra,495567.23,495786.27,219.04,inflow,ra-Allocation for ra at age 98-219.04
2073-02-28,98,excess,530432.5,531362.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-03-31,98,oa,119898.63,120117.67,219.04,inflow,oa-Allocation for oa at age 98-219.04
2073-03-31,98,ma,1379518.2,1381818.12,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2073-03-31,98,ra,495786.27,496005.31,219.04,inflow,ra-Allocation for ra at age 98-219.04
2073-03-31,98,excess,531362.5,532292.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-04-30,98,oa,120117.67,120336.71,219.04,inflow,oa-Allocation for oa at age 98-219.04
2073-04-30,98,ma,1381818.12,1384118.04,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2073-04-30,98,ra,496005.31,496224.35,219.04,inflow,ra-Allocation for ra at age 98-219.04
2073-04-30,98,excess,532292.5,533222.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-05-31,98,oa,120336.71,120555.75,219.04,inflow,oa-Allocation for oa at age 98-219.04
2073-05-31,98,ma,1384118.04,1386417.96,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2073-05-31,98,ra,496224.35,496443.39,219.04,inflow,ra-Allocation for ra at age 98-219.04
2073-05-31,98,excess,533222.5,534152.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-06-30,98,oa,120555.75,120774.79,219.04,inflow,oa-Allocation for oa at age 98-219.04
2073-06-30,98,ma,1386417.96,1388717.88,2299.92,inflow,ma-Allocation for ma at age 98-2299.92
2073-06-30,98,ra,496443.39,496662.43,219.04,inflow,ra-Allocation for ra at age 98-219.04
2073-06-30,98,excess,534152.5,535082.5,930.0,inflow,excess-cpf_payout_98-930.00
2073-07-31,99,oa,120774.79,120993.83,219.04,inflow,oa-Allocation for oa at age 99-219.04
2073-07-31,99,ma,1388717.88,1391017.8,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2073-07-31,99,ra,496662.43,496881.47,219.04,inflow,ra-Allocation for ra at age 99-219.04
2073-07-31,99,excess,535082.5,536012.5,930.0,inflow,excess-cpf_payout_99-930.00
2073-08-31,99,oa,120993.83,121212.87,219.04,inflow,oa-Allocation for oa at age 99-219.04
2073-08-31,99,ma,1391017.8,1393317.72,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2073-08-31,99,ra,496881.47,497100.51,219.04,inflow,ra-Allocation for ra at age 99-219.04
2073-08-31,99,excess,536012.5,536942.5,930.0,inflow,excess-cpf_payout_99-930.00
2073-09-30,99,oa,121212.87,121431.91,219.04,inflow,oa-Allocation for oa at age 99-219.04
2073-09-30,99,ma,1393317.72,1395617.64,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2073-09-30,99,ra,497100.51,497319.55,219.04,inflow,ra-Allocation for ra at age 99-219.04
2073-09-30,99,excess,536942.5,537872.5,930.0,inflow,excess-cpf_payout_99-930.00
2073-10-31,99,oa,121431.91,121650.95,219.04,inflow,oa-Allocation for oa at age 99-219.04
2073-10-31,99,ma,1395617.64,1397917.56,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2073-10-31,99,ra,497319.55,497538.59,219.04,inflow,ra-Allocation for ra at age 99-219.04
2073-10-31,99,excess,537872.5,538802.5,930.0,inflow,excess-cpf_payout_99-930.00
2073-11-30,99,oa,121650.95,121869.99,219.04,inflow,oa-Allocation for oa at age 99-219.04
2073-11-30,99,ma,1397917.56,1400217.48,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2073-11-30,99,ra,497538.59,497757.63,219.04,inflow,ra-Allocation for ra at age 99-219.04
2073-11-30,99,excess,538802.5,539732.5,930.0,inflow,excess-cpf_payout_99-930.00
2073-12-31,99,oa,121869.99,122089.03,219.04,inflow,oa-Allocation for oa at age 99-219.04
2073-12-31,99,ma,1400217.48,1402517.4,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2073-12-31,99,ra,497757.63,497976.67,219.04,inflow,ra-Allocation for ra at age 99-219.04
2073-12-31,99,oa,122089.03,122495.99,406.96,inflow,oa-Interest for ra at age 99-406.96
2073-12-31,99,ma,1402517.4,1407192.46,4675.06,inflow,ma-Interest for ra at age 99-4675.06
2073-12-31,99,ra,497976.67,499636.59,1659.92,inflow,ra-Interest for ra at age 99-1659.92
2073-12-31,99,ra,499636.59,499686.59,50.0,inflow,ra-Extra Interest for ra at age 99-50.00
2073-12-31,99,excess,539732.5,540662.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-01-31,99,oa,122495.99,122715.03,219.04,inflow,oa-Allocation for oa at age 99-219.04
2074-01-31,99,ma,1407192.46,1409492.38,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2074-01-31,99,ra,499686.59,499905.63,219.04,inflow,ra-Allocation for ra at age 99-219.04
2074-01-31,99,excess,540662.5,541592.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-02-28,99,oa,122715.03,122934.07,219.04,inflow,oa-Allocation for oa at age 99-219.04
2074-02-28,99,ma,1409492.38,1411792.3,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2074-02-28,99,ra,499905.63,500124.67,219.04,inflow,ra-Allocation for ra at age 99-219.04
2074-02-28,99,excess,541592.5,542522.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-03-31,99,oa,122934.07,123153.11,219.04,inflow,oa-Allocation for oa at age 99-219.04
2074-03-31,99,ma,1411792.3,1414092.22,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2074-03-31,99,ra,500124.67,500343.71,219.04,inflow,ra-Allocation for ra at age 99-219.04
2074-03-31,99,excess,542522.5,543452.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-04-30,99,oa,123153.11,123372.15,219.04,inflow,oa-Allocation for oa at age 99-219.04
2074-04-30,99,ma,1414092.22,1416392.14,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2074-04-30,99,ra,500343.71,500562.75,219.04,inflow,ra-Allocation for ra at age 99-219.04
2074-04-30,99,excess,543452.5,544382.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-05-31,99,oa,123372.15,123591.19,219.04,inflow,oa-Allocation for oa at age 99-219.04
2074-05-31,99,ma,1416392.14,1418692.06,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2074-05-31,99,ra,500562.75,500781.79,219.04,inflow,ra-Allocation for ra at age 99-219.04
2074-05-31,99,excess,544382.5,545312.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-06-30,99,oa,123591.19,123810.23,219.04,inflow,oa-Allocation for oa at age 99-219.04
2074-06-30,99,ma,1418692.06,1420991.98,2299.92,inflow,ma-Allocation for ma at age 99-2299.92
2074-06-30,99,ra,500781.79,501000.83,219.04,inflow,ra-Allocation for ra at age 99-219.04
2074-06-30,99,excess,545312.5,546242.5,930.0,inflow,excess-cpf_payout_99-930.00
2074-07-31,100,oa,123810.23,124029.27,219.04,inflow,oa-Allocation for oa at age 100-219.04
2074-07-31,100,ma,1420991.98,1423291.9,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2074-07-31,100,ra,501000.83,501219.87,219.04,inflow,ra-Allocation for ra at age 100-219.04
2074-07-31,100,excess,546242.5,547172.5,930.0,inflow,excess-cpf_payout_100-930.00
2074-08-31,100,oa,124029.27,124248.31,219.04,inflow,oa-Allocation for oa at age 100-219.04
2074-08-31,100,ma,1423291.9,1425591.82,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2074-08-31,100,ra,501219.87,501438.91,219.04,inflow,ra-Allocation for ra at age 100-219.04
2074-08-31,100,excess,547172.5,548102.5,930.0,inflow,excess-cpf_payout_100-930.00
