DATE_KEY,REF,AGE,ACCOUNT,TYPE,INFLOW,OUTFLOW,OA,SA,MA,RA,LOANS,EXCESS,MESSAGE
2053-05-31,100001374,78,oa,inflow,219.04,0.0,61920.720000000125,61920.720000000125,61920.720000000125,61920.720000000125,61920.720000000125,61920.720000000125,oa-Allocation for oa at age 78-219.04
2053-05-31,100001375,78,ma,inflow,2299.92,0.0,762986.0400000043,762986.0400000043,762986.0400000043,762986.0400000043,762986.0400000043,762986.0400000043,ma-Allocation for ma at age 78-2299.92
2053-05-31,100001376,78,ra,inflow,219.04,0.0,219880.54999999958,219880.54999999958,219880.54999999958,219880.54999999958,219880.54999999958,219880.54999999958,ra-Allocation for ra at age 78-219.04
2053-05-31,100001377,78,excess,inflow,930.0,0.0,310952.5,310952.5,310952.5,310952.5,310952.5,310952.5,excess-cpf_payout_78-930.00
2053-06-30,100001378,78,oa,inflow,219.04,0.0,62139.760000000126,62139.760000000126,62139.760000000126,62139.760000000126,62139.760000000126,62139.760000000126,oa-Allocation for oa at age 78-219.04
2053-06-30,100001379,78,ma,inflow,2299.92,0.0,765285.9600000044,765285.9600000044,765285.9600000044,765285.9600000044,765285.9600000044,765285.9600000044,ma-Allocation for ma at age 78-2299.92
2053-06-30,100001380,78,ra,inflow,219.04,0.0,220099.5899999996,220099.5899999996,220099.5899999996,220099.5899999996,220099.5899999996,220099.5899999996,ra-Allocation for ra at age 78-219.04
2053-06-30,100001381,78,excess,inflow,930.0,0.0,311882.5,311882.5,311882.5,311882.5,311882.5,311882.5,excess-cpf_payout_78-930.00
2053-07-31,100001382,79,oa,inflow,219.04,0.0,62358.80000000013,62358.80000000013,62358.80000000013,62358.80000000013,62358.80000000013,62358.80000000013,oa-Allocation for oa at age 79-219.04
2053-07-31,100001383,79,ma,inflow,2299.92,0.0,767585.8800000044,767585.8800000044,767585.8800000044,767585.8800000044,767585.8800000044,767585.8800000044,ma-Allocation for ma at age 79-2299.92
2053-07-31,100001384,79,ra,inflow,219.04,0.0,220318.6299999996,220318.6299999996,220318.6299999996,220318.6299999996,220318.6299999996,220318.6299999996,ra-Allocation for ra at age 79-219.04
2053-07-31,100001385,79,excess,inflow,930.0,0.0,312812.5,312812.5,312812.5,312812.5,312812.5,312812.5,excess-cpf_payout_79-930.00
2053-08-31,100001386,79,oa,inflow,219.04,0.0,62577.84000000013,62577.84000000013,62577.84000000013,62577.84000000013,62577.84000000013,62577.84000000013,oa-Allocation for oa at age 79-219.04
2053-08-31,100001387,79,ma,inflow,2299.92,0.0,769885.8000000045,769885.8000000045,769885.8000000045,769885.8000000045,769885.8000000045,769885.8000000045,ma-Allocation for ma at age 79-2299.92
2053-08-31,100001388,79,ra,inflow,219.04,0.0,220537.6699999996,220537.6699999996,220537.6699999996,220537.6699999996,220537.6699999996,220537.6699999996,ra-Allocation for ra at age 79-219.04
2053-08-31,100001389,79,excess,inflow,930.0,0.0,313742.5,313742.5,313742.5,313742.5,313742.5,313742.5,excess-cpf_payout_79-930.00
2053-09-30,100001390,79,oa,inflow,219.04,0.0,62796.88000000013,62796.88000000013,62796.88000000013,62796.88000000013,62796.88000000013,62796.88000000013,oa-Allocation for oa at age 79-219.04
2053-09-30,100001391,79,ma,inflow,2299.92,0.0,772185.7200000045,772185.7200000045,772185.7200000045,772185.7200000045,772185.7200000045,772185.7200000045,ma-Allocation for ma at age 79-2299.92
2053-09-30,100001392,79,ra,inflow,219.04,0.0,220756.7099999996,220756.7099999996,220756.7099999996,220756.7099999996,220756.7099999996,220756.7099999996,ra-Allocation for ra at age 79-219.04
2053-09-30,100001393,79,excess,inflow,930.0,0.0,314672.5,314672.5,314672.5,314672.5,314672.5,314672.5,excess-cpf_payout_79-930.00
2053-10-31,100001394,79,oa,inflow,219.04,0.0,63015.92000000013,63015.92000000013,63015.92000000013,63015.92000000013,63015.92000000013,63015.92000000013,oa-Allocation for oa at age 79-219.04
2053-10-31,100001395,79,ma,inflow,2299.92,0.0,774485.6400000046,774485.6400000046,774485.6400000046,774485.6400000046,774485.6400000046,774485.6400000046,ma-Allocation for ma at age 79-2299.92
2053-10-31,100001396,79,ra,inflow,219.04,0.0,220975.74999999962,220975.74999999962,220975.74999999962,220975.74999999962,220975.74999999962,220975.74999999962,ra-Allocation for ra at age 79-219.04
2053-10-31,100001397,79,excess,inflow,930.0,0.0,315602.5,315602.5,315602.5,315602.5,315602.5,315602.5,excess-cpf_payout_79-930.00
2053-11-30,100001398,79,oa,inflow,219.04,0.0,63234.96000000013,63234.96000000013,63234.96000000013,63234.96000000013,63234.96000000013,63234.96000000013,oa-Allocation for oa at age 79-219.04
2053-11-30,100001399,79,ma,inflow,2299.92,0.0,776785.5600000046,776785.5600000046,776785.5600000046,776785.5600000046,776785.5600000046,776785.5600000046,ma-Allocation for ma at age 79-2299.92
2053-11-30,100001400,79,ra,inflow,219.04,0.0,221194.78999999963,221194.78999999963,221194.78999999963,221194.78999999963,221194.78999999963,221194.78999999963,ra-Allocation for ra at age 79-219.04
2053-11-30,100001401,79,excess,inflow,930.0,0.0,316532.5,316532.5,316532.5,316532.5,316532.5,316532.5,excess-cpf_payout_79-930.00
2053-12-31,100001402,79,oa,inflow,219.04,0.0,63454.00000000013,63454.00000000013,63454.00000000013,63454.00000000013,63454.00000000013,63454.00000000013,oa-Allocation for oa at age 79-219.04
2053-12-31,100001403,79,ma,inflow,2299.92,0.0,779085.4800000046,779085.4800000046,779085.4800000046,779085.4800000046,779085.4800000046,779085.4800000046,ma-Allocation for ma at age 79-2299.92
2053-12-31,100001404,79,ra,inflow,219.04,0.0,221413.82999999964,221413.82999999964,221413.82999999964,221413.82999999964,221413.82999999964,221413.82999999964,ra-Allocation for ra at age 79-219.04
2053-12-31,100001405,79,oa,inflow,211.51,0.0,63665.51000000013,63665.51000000013,63665.51000000013,63665.51000000013,63665.51000000013,63665.51000000013,oa-Interest for ra at age 79-211.51
2053-12-31,100001406,79,ma,inflow,2596.95,0.0,781682.4300000046,781682.4300000046,781682.4300000046,781682.4300000046,781682.4300000046,781682.4300000046,ma-Interest for ra at age 79-2596.95
2053-12-31,100001407,79,ra,inflow,738.05,0.0,222151.87999999963,222151.87999999963,222151.87999999963,222151.87999999963,222151.87999999963,222151.87999999963,ra-Interest for ra at age 79-738.05
2053-12-31,100001408,79,ra,inflow,50.0,0.0,222201.87999999963,222201.87999999963,222201.87999999963,222201.87999999963,222201.87999999963,222201.87999999963,ra-Extra Interest for ra at age 79-50.00
2053-12-31,100001409,79,excess,inflow,930.0,0.0,317462.5,317462.5,317462.5,317462.5,317462.5,317462.5,excess-cpf_payout_79-930.00
2054-01-31,100001410,79,oa,inflow,219.04,0.0,63884.550000000134,63884.550000000134,63884.550000000134,63884.550000000134,63884.550000000134,63884.550000000134,oa-Allocation for oa at age 79-219.04
2054-01-31,100001411,79,ma,inflow,2299.92,0.0,783982.3500000046,783982.3500000046,783982.3500000046,783982.3500000046,783982.3500000046,783982.3500000046,ma-Allocation for ma at age 79-2299.92
2054-01-31,100001412,79,ra,inflow,219.04,0.0,222420.91999999963,222420.91999999963,222420.91999999963,222420.91999999963,222420.91999999963,222420.91999999963,ra-Allocation for ra at age 79-219.04
2054-01-31,100001413,79,excess,inflow,930.0,0.0,318392.5,318392.5,318392.5,318392.5,318392.5,318392.5,excess-cpf_payout_79-930.00
2054-02-28,100001414,79,oa,inflow,219.04,0.0,64103.590000000135,64103.590000000135,64103.590000000135,64103.590000000135,64103.590000000135,64103.590000000135,oa-Allocation for oa at age 79-219.04
2054-02-28,100001415,79,ma,inflow,2299.92,0.0,786282.2700000047,786282.2700000047,786282.2700000047,786282.2700000047,786282.2700000047,786282.2700000047,ma-Allocation for ma at age 79-2299.92
2054-02-28,100001416,79,ra,inflow,219.04,0.0,222639.95999999964,222639.95999999964,222639.95999999964,222639.95999999964,222639.95999999964,222639.95999999964,ra-Allocation for ra at age 79-219.04
2054-02-28,100001417,79,excess,inflow,930.0,0.0,319322.5,319322.5,319322.5,319322.5,319322.5,319322.5,excess-cpf_payout_79-930.00
2054-03-31,100001418,79,oa,inflow,219.04,0.0,64322.630000000136,64322.630000000136,64322.630000000136,64322.630000000136,64322.630000000136,64322.630000000136,oa-Allocation for oa at age 79-219.04
2054-03-31,100001419,79,ma,inflow,2299.92,0.0,788582.1900000047,788582.1900000047,788582.1900000047,788582.1900000047,788582.1900000047,788582.1900000047,ma-Allocation for ma at age 79-2299.92
2054-03-31,100001420,79,ra,inflow,219.04,0.0,222858.99999999965,222858.99999999965,222858.99999999965,222858.99999999965,222858.99999999965,222858.99999999965,ra-Allocation for ra at age 79-219.04
2054-03-31,100001421,79,excess,inflow,930.0,0.0,320252.5,320252.5,320252.5,320252.5,320252.5,320252.5,excess-cpf_payout_79-930.00
2054-04-30,100001422,79,oa,inflow,219.04,0.0,64541.67000000014,64541.67000000014,64541.67000000014,64541.67000000014,64541.67000000014,64541.67000000014,oa-Allocation for oa at age 79-219.04
2054-04-30,100001423,79,ma,inflow,2299.92,0.0,790882.1100000048,790882.1100000048,790882.1100000048,790882.1100000048,790882.1100000048,790882.1100000048,ma-Allocation for ma at age 79-2299.92
2054-04-30,100001424,79,ra,inflow,219.04,0.0,223078.03999999966,223078.03999999966,223078.03999999966,223078.03999999966,223078.03999999966,223078.03999999966,ra-Allocation for ra at age 79-219.04
2054-04-30,100001425,79,excess,inflow,930.0,0.0,321182.5,321182.5,321182.5,321182.5,321182.5,321182.5,excess-cpf_payout_79-930.00
2054-05-31,100001426,79,oa,inflow,219.04,0.0,64760.71000000014,64760.71000000014,64760.71000000014,64760.71000000014,64760.71000000014,64760.71000000014,oa-Allocation for oa at age 79-219.04
2054-05-31,100001427,79,ma,inflow,2299.92,0.0,793182.0300000048,793182.0300000048,793182.0300000048,793182.0300000048,793182.0300000048,793182.0300000048,ma-Allocation for ma at age 79-2299.92
2054-05-31,100001428,79,ra,inflow,219.04,0.0,223297.07999999967,223297.07999999967,223297.07999999967,223297.07999999967,223297.07999999967,223297.07999999967,ra-Allocation for ra at age 79-219.04
2054-05-31,100001429,79,excess,inflow,930.0,0.0,322112.5,322112.5,322112.5,322112.5,322112.5,322112.5,excess-cpf_payout_79-930.00
2054-06-30,100001430,79,oa,inflow,219.04,0.0,64979.75000000014,64979.75000000014,64979.75000000014,64979.75000000014,64979.75000000014,64979.75000000014,oa-Allocation for oa at age 79-219.04
2054-06-30,100001431,79,ma,inflow,2299.92,0.0,795481.9500000048,795481.9500000048,795481.9500000048,795481.9500000048,795481.9500000048,795481.9500000048,ma-Allocation for ma at age 79-2299.92
2054-06-30,100001432,79,ra,inflow,219.04,0.0,223516.11999999968,223516.11999999968,223516.11999999968,223516.11999999968,223516.11999999968,223516.11999999968,ra-Allocation for ra at age 79-219.04
2054-06-30,100001433,79,excess,inflow,930.0,0.0,323042.5,323042.5,323042.5,323042.5,323042.5,323042.5,excess-cpf_payout_79-930.00
2054-07-31,100001434,80,oa,inflow,219.04,0.0,65198.79000000014,65198.79000000014,65198.79000000014,65198.79000000014,65198.79000000014,65198.79000000014,oa-Allocation for oa at age 80-219.04
2054-07-31,100001435,80,ma,inflow,2299.92,0.0,797781.8700000049,797781.8700000049,797781.8700000049,797781.8700000049,797781.8700000049,797781.8700000049,ma-Allocation for ma at age 80-2299.92
2054-07-31,100001436,80,ra,inflow,219.04,0.0,223735.15999999968,223735.15999999968,223735.15999999968,223735.15999999968,223735.15999999968,223735.15999999968,ra-Allocation for ra at age 80-219.04
2054-07-31,100001437,80,excess,inflow,930.0,0.0,323972.5,323972.5,323972.5,323972.5,323972.5,323972.5,excess-cpf_payout_80-930.00
2054-08-31,100001438,80,oa,inflow,219.04,0.0,65417.83000000014,65417.83000000014,65417.83000000014,65417.83000000014,65417.83000000014,65417.83000000014,oa-Allocation for oa at age 80-219.04
2054-08-31,100001439,80,ma,inflow,2299.92,0.0,800081.7900000049,800081.7900000049,800081.7900000049,800081.7900000049,800081.7900000049,800081.7900000049,ma-Allocation for ma at age 80-2299.92
2054-08-31,100001440,80,ra,inflow,219.04,0.0,223954.1999999997,223954.1999999997,223954.1999999997,223954.1999999997,223954.1999999997,223954.1999999997,ra-Allocation for ra at age 80-219.04
2054-08-31,100001441,80,excess,inflow,930.0,0.0,324902.5,324902.5,324902.5,324902.5,324902.5,324902.5,excess-cpf_payout_80-930.00
2054-09-30,100001442,80,oa,inflow,219.04,0.0,65636.87000000014,65636.87000000014,65636.87000000014,65636.87000000014,65636.87000000014,65636.87000000014,oa-Allocation for oa at age 80-219.04
2054-09-30,100001443,80,ma,inflow,2299.92,0.0,802381.710000005,802381.710000005,802381.710000005,802381.710000005,802381.710000005,802381.710000005,ma-Allocation for ma at age 80-2299.92
2054-09-30,100001444,80,ra,inflow,219.04,0.0,224173.2399999997,224173.2399999997,224173.2399999997,224173.2399999997,224173.2399999997,224173.2399999997,ra-Allocation for ra at age 80-219.04
2054-09-30,100001445,80,excess,inflow,930.0,0.0,325832.5,325832.5,325832.5,325832.5,325832.5,325832.5,excess-cpf_payout_80-930.00
2054-10-31,100001446,80,oa,inflow,219.04,0.0,65855.91000000013,65855.91000000013,65855.91000000013,65855.91000000013,65855.91000000013,65855.91000000013,oa-Allocation for oa at age 80-219.04
2054-10-31,100001447,80,ma,inflow,2299.92,0.0,804681.630000005,804681.630000005,804681.630000005,804681.630000005,804681.630000005,804681.630000005,ma-Allocation for ma at age 80-2299.92
2054-10-31,100001448,80,ra,inflow,219.04,0.0,224392.2799999997,224392.2799999997,224392.2799999997,224392.2799999997,224392.2799999997,224392.2799999997,ra-Allocation for ra at age 80-219.04
2054-10-31,100001449,80,excess,inflow,930.0,0.0,326762.5,326762.5,326762.5,326762.5,326762.5,326762.5,excess-cpf_payout_80-930.00
2054-11-30,100001450,80,oa,inflow,219.04,0.0,66074.95000000013,66074.95000000013,66074.95000000013,66074.95000000013,66074.95000000013,66074.95000000013,oa-Allocation for oa at age 80-219.04
2054-11-30,100001451,80,ma,inflow,2299.92,0.0,806981.550000005,806981.550000005,806981.550000005,806981.550000005,806981.550000005,806981.550000005,ma-Allocation for ma at age 80-2299.92
2054-11-30,100001452,80,ra,inflow,219.04,0.0,224611.31999999972,224611.31999999972,224611.31999999972,224611.31999999972,224611.31999999972,224611.31999999972,ra-Allocation for ra at age 80-219.04
2054-11-30,100001453,80,excess,inflow,930.0,0.0,327692.5,327692.5,327692.5,327692.5,327692.5,327692.5,excess-cpf_payout_80-930.00
2054-12-31,100001454,80,oa,inflow,219.04,0.0,66293.99000000012,66293.99000000012,66293.99000000012,66293.99000000012,66293.99000000012,66293.99000000012,oa-Allocation for oa at age 80-219.04
2054-12-31,100001455,80,ma,inflow,2299.92,0.0,809281.4700000051,809281.4700000051,809281.4700000051,809281.4700000051,809281.4700000051,809281.4700000051,ma-Allocation for ma at age 80-2299.92
2054-12-31,100001456,80,ra,inflow,219.04,0.0,224830.35999999972,224830.35999999972,224830.35999999972,224830.35999999972,224830.35999999972,224830.35999999972,ra-Allocation for ra at age 80-219.04
2054-12-31,100001457,80,oa,inflow,220.98,0.0,66514.97000000012,66514.97000000012,66514.97000000012,66514.97000000012,66514.97000000012,66514.97000000012,oa-Interest for ra at age 80-220.98
2054-12-31,100001458,80,ma,inflow,2697.6,0.0,811979.0700000051,811979.0700000051,811979.0700000051,811979.0700000051,811979.0700000051,811979.0700000051,ma-Interest for ra at age 80-2697.60
2054-12-31,100001459,80,ra,inflow,749.43,0.0,225579.78999999972,225579.78999999972,225579.78999999972,225579.78999999972,225579.78999999972,225579.78999999972,ra-Interest for ra at age 80-749.43
2054-12-31,100001460,80,ra,inflow,50.0,0.0,225629.78999999972,225629.78999999972,225629.78999999972,225629.78999999972,225629.78999999972,225629.78999999972,ra-Extra Interest for ra at age 80-50.00
2054-12-31,100001461,80,excess,inflow,930.0,0.0,328622.5,328622.5,328622.5,328622.5,328622.5,328622.5,excess-cpf_payout_80-930.00
2055-01-31,100001462,80,oa,inflow,219.04,0.0,66734.01000000011,66734.01000000011,66734.01000000011,66734.01000000011,66734.01000000011,66734.01000000011,oa-Allocation for oa at age 80-219.04
2055-01-31,100001463,80,ma,inflow,2299.92,0.0,814278.9900000051,814278.9900000051,814278.9900000051,814278.9900000051,814278.9900000051,814278.9900000051,ma-Allocation for ma at age 80-2299.92
2055-01-31,100001464,80,ra,inflow,219.04,0.0,225848.82999999973,225848.82999999973,225848.82999999973,225848.82999999973,225848.82999999973,225848.82999999973,ra-Allocation for ra at age 80-219.04
2055-01-31,100001465,80,excess,inflow,930.0,0.0,329552.5,329552.5,329552.5,329552.5,329552.5,329552.5,excess-cpf_payout_80-930.00
2055-02-28,100001466,80,oa,inflow,219.04,0.0,66953.0500000001,66953.0500000001,66953.0500000001,66953.0500000001,66953.0500000001,66953.0500000001,oa-Allocation for oa at age 80-219.04
2055-02-28,100001467,80,ma,inflow,2299.92,0.0,816578.9100000052,816578.9100000052,816578.9100000052,816578.9100000052,816578.9100000052,816578.9100000052,ma-Allocation for ma at age 80-2299.92
2055-02-28,100001468,80,ra,inflow,219.04,0.0,226067.86999999973,226067.86999999973,226067.86999999973,226067.86999999973,226067.86999999973,226067.86999999973,ra-Allocation for ra at age 80-219.04
2055-02-28,100001469,80,excess,inflow,930.0,0.0,330482.5,330482.5,330482.5,330482.5,330482.5,330482.5,excess-cpf_payout_80-930.00
2055-03-31,100001470,80,oa,inflow,219.04,0.0,67172.0900000001,67172.0900000001,67172.0900000001,67172.0900000001,67172.0900000001,67172.0900000001,oa-Allocation for oa at age 80-219.04
2055-03-31,100001471,80,ma,inflow,2299.92,0.0,818878.8300000052,818878.8300000052,818878.8300000052,818878.8300000052,818878.8300000052,818878.8300000052,ma-Allocation for ma at age 80-2299.92
2055-03-31,100001472,80,ra,inflow,219.04,0.0,226286.90999999974,226286.90999999974,226286.90999999974,226286.90999999974,226286.90999999974,226286.90999999974,ra-Allocation for ra at age 80-219.04
2055-03-31,100001473,80,excess,inflow,930.0,0.0,331412.5,331412.5,331412.5,331412.5,331412.5,331412.5,excess-cpf_payout_80-930.00
2055-04-30,100001474,80,oa,inflow,219.04,0.0,67391.13000000009,67391.13000000009,67391.13000000009,67391.13000000009,67391.13000000009,67391.13000000009,oa-Allocation for oa at age 80-219.04
2055-04-30,100001475,80,ma,inflow,2299.92,0.0,821178.7500000052,821178.7500000052,821178.7500000052,821178.7500000052,821178.7500000052,821178.7500000052,ma-Allocation for ma at age 80-2299.92
2055-04-30,100001476,80,ra,inflow,219.04,0.0,226505.94999999975,226505.94999999975,226505.94999999975,226505.94999999975,226505.94999999975,226505.94999999975,ra-Allocation for ra at age 80-219.04
2055-04-30,100001477,80,excess,inflow,930.0,0.0,332342.5,332342.5,332342.5,332342.5,332342.5,332342.5,excess-cpf_payout_80-930.00
2055-05-31,100001478,80,oa,inflow,219.04,0.0,67610.17000000009,67610.17000000009,67610.17000000009,67610.17000000009,67610.17000000009,67610.17000000009,oa-Allocation for oa at age 80-219.04
2055-05-31,100001479,80,ma,inflow,2299.92,0.0,823478.6700000053,823478.6700000053,823478.6700000053,823478.6700000053,823478.6700000053,823478.6700000053,ma-Allocation for ma at age 80-2299.92
2055-05-31,100001480,80,ra,inflow,219.04,0.0,226724.98999999976,226724.98999999976,226724.98999999976,226724.98999999976,226724.98999999976,226724.98999999976,ra-Allocation for ra at age 80-219.04
2055-05-31,100001481,80,excess,inflow,930.0,0.0,333272.5,333272.5,333272.5,333272.5,333272.5,333272.5,excess-cpf_payout_80-930.00
2055-06-30,100001482,80,oa,inflow,219.04,0.0,67829.21000000008,67829.21000000008,67829.21000000008,67829.21000000008,67829.21000000008,67829.21000000008,oa-Allocation for oa at age 80-219.04
2055-06-30,100001483,80,ma,inflow,2299.92,0.0,825778.5900000053,825778.5900000053,825778.5900000053,825778.5900000053,825778.5900000053,825778.5900000053,ma-Allocation for ma at age 80-2299.92
2055-06-30,100001484,80,ra,inflow,219.04,0.0,226944.02999999977,226944.02999999977,226944.02999999977,226944.02999999977,226944.02999999977,226944.02999999977,ra-Allocation for ra at age 80-219.04
2055-06-30,100001485,80,excess,inflow,930.0,0.0,334202.5,334202.5,334202.5,334202.5,334202.5,334202.5,excess-cpf_payout_80-930.00
2055-07-31,100001486,81,oa,inflow,219.04,0.0,68048.25000000007,68048.25000000007,68048.25000000007,68048.25000000007,68048.25000000007,68048.25000000007,oa-Allocation for oa at age 81-219.04
2055-07-31,100001487,81,ma,inflow,2299.92,0.0,828078.5100000054,828078.5100000054,828078.5100000054,828078.5100000054,828078.5100000054,828078.5100000054,ma-Allocation for ma at age 81-2299.92
2055-07-31,100001488,81,ra,inflow,219.04,0.0,227163.06999999977,227163.06999999977,227163.06999999977,227163.06999999977,227163.06999999977,227163.06999999977,ra-Allocation for ra at age 81-219.04
2055-07-31,100001489,81,excess,inflow,930.0,0.0,335132.5,335132.5,335132.5,335132.5,335132.5,335132.5,excess-cpf_payout_81-930.00
2055-08-31,100001490,81,oa,inflow,219.04,0.0,68267.29000000007,68267.29000000007,68267.29000000007,68267.29000000007,68267.29000000007,68267.29000000007,oa-Allocation for oa at age 81-219.04
2055-08-31,100001491,81,ma,inflow,2299.92,0.0,830378.4300000054,830378.4300000054,830378.4300000054,830378.4300000054,830378.4300000054,830378.4300000054,ma-Allocation for ma at age 81-2299.92
2055-08-31,100001492,81,ra,inflow,219.04,0.0,227382.10999999978,227382.10999999978,227382.10999999978,227382.10999999978,227382.10999999978,227382.10999999978,ra-Allocation for ra at age 81-219.04
2055-08-31,100001493,81,excess,inflow,930.0,0.0,336062.5,336062.5,336062.5,336062.5,336062.5,336062.5,excess-cpf_payout_81-930.00
2055-09-30,100001494,81,oa,inflow,219.04,0.0,68486.33000000006,68486.33000000006,68486.33000000006,68486.33000000006,68486.33000000006,68486.33000000006,oa-Allocation for oa at age 81-219.04
2055-09-30,100001495,81,ma,inflow,2299.92,0.0,832678.3500000054,832678.3500000054,832678.3500000054,832678.3500000054,832678.3500000054,832678.3500000054,ma-Allocation for ma at age 81-2299.92
2055-09-30,100001496,81,ra,inflow,219.04,0.0,227601.1499999998,227601.1499999998,227601.1499999998,227601.1499999998,227601.1499999998,227601.1499999998,ra-Allocation for ra at age 81-219.04
2055-09-30,100001497,81,excess,inflow,930.0,0.0,336992.5,336992.5,336992.5,336992.5,336992.5,336992.5,excess-cpf_payout_81-930.00
2055-10-31,100001498,81,oa,inflow,219.04,0.0,68705.37000000005,68705.37000000005,68705.37000000005,68705.37000000005,68705.37000000005,68705.37000000005,oa-Allocation for oa at age 81-219.04
2055-10-31,100001499,81,ma,inflow,2299.92,0.0,834978.2700000055,834978.2700000055,834978.2700000055,834978.2700000055,834978.2700000055,834978.2700000055,ma-Allocation for ma at age 81-2299.92
2055-10-31,100001500,81,ra,inflow,219.04,0.0,227820.1899999998,227820.1899999998,227820.1899999998,227820.1899999998,227820.1899999998,227820.1899999998,ra-Allocation for ra at age 81-219.04
2055-10-31,100001501,81,excess,inflow,930.0,0.0,337922.5,337922.5,337922.5,337922.5,337922.5,337922.5,excess-cpf_payout_81-930.00
2055-11-30,100001502,81,oa,inflow,219.04,0.0,68924.41000000005,68924.41000000005,68924.41000000005,68924.41000000005,68924.41000000005,68924.41000000005,oa-Allocation for oa at age 81-219.04
2055-11-30,100001503,81,ma,inflow,2299.92,0.0,837278.1900000055,837278.1900000055,837278.1900000055,837278.1900000055,837278.1900000055,837278.1900000055,ma-Allocation for ma at age 81-2299.92
2055-11-30,100001504,81,ra,inflow,219.04,0.0,228039.2299999998,228039.2299999998,228039.2299999998,228039.2299999998,228039.2299999998,228039.2299999998,ra-Allocation for ra at age 81-219.04
2055-11-30,100001505,81,excess,inflow,930.0,0.0,338852.5,338852.5,338852.5,338852.5,338852.5,338852.5,excess-cpf_payout_81-930.00
2055-12-31,100001506,81,oa,inflow,219.04,0.0,69143.45000000004,69143.45000000004,69143.45000000004,69143.45000000004,69143.45000000004,69143.45000000004,oa-Allocation for oa at age 81-219.04
2055-12-31,100001507,81,ma,inflow,2299.92,0.0,839578.1100000056,839578.1100000056,839578.1100000056,839578.1100000056,839578.1100000056,839578.1100000056,ma-Allocation for ma at age 81-2299.92
2055-12-31,100001508,81,ra,inflow,219.04,0.0,228258.26999999981,228258.26999999981,228258.26999999981,228258.26999999981,228258.26999999981,228258.26999999981,ra-Allocation for ra at age 81-219.04
2055-12-31,100001509,81,oa,inflow,230.48,0.0,69373.93000000004,69373.93000000004,69373.93000000004,69373.93000000004,69373.93000000004,69373.93000000004,oa-Interest for ra at age 81-230.48
2055-12-31,100001510,81,ma,inflow,2798.59,0.0,842376.7000000055,842376.7000000055,842376.7000000055,842376.7000000055,842376.7000000055,842376.7000000055,ma-Interest for ra at age 81-2798.59
2055-12-31,100001511,81,ra,inflow,760.86,0.0,229019.1299999998,229019.1299999998,229019.1299999998,229019.1299999998,229019.1299999998,229019.1299999998,ra-Interest for ra at age 81-760.86
2055-12-31,100001512,81,ra,inflow,50.0,0.0,229069.1299999998,229069.1299999998,229069.1299999998,229069.1299999998,229069.1299999998,229069.1299999998,ra-Extra Interest for ra at age 81-50.00
2055-12-31,100001513,81,excess,inflow,930.0,0.0,339782.5,339782.5,339782.5,339782.5,339782.5,339782.5,excess-cpf_payout_81-930.00
2056-01-31,100001514,81,oa,inflow,219.04,0.0,69592.97000000003,69592.97000000003,69592.97000000003,69592.97000000003,69592.97000000003,69592.97000000003,oa-Allocation for oa at age 81-219.04
2056-01-31,100001515,81,ma,inflow,2299.92,0.0,844676.6200000056,844676.6200000056,844676.6200000056,844676.6200000056,844676.6200000056,844676.6200000056,ma-Allocation for ma at age 81-2299.92
2056-01-31,100001516,81,ra,inflow,219.04,0.0,229288.1699999998,229288.1699999998,229288.1699999998,229288.1699999998,229288.1699999998,229288.1699999998,ra-Allocation for ra at age 81-219.04
2056-01-31,100001517,81,excess,inflow,930.0,0.0,340712.5,340712.5,340712.5,340712.5,340712.5,340712.5,excess-cpf_payout_81-930.00
2056-02-29,100001518,81,oa,inflow,219.04,0.0,69812.01000000002,69812.01000000002,69812.01000000002,69812.01000000002,69812.01000000002,69812.01000000002,oa-Allocation for oa at age 81-219.04
2056-02-29,100001519,81,ma,inflow,2299.92,0.0,846976.5400000056,846976.5400000056,846976.5400000056,846976.5400000056,846976.5400000056,846976.5400000056,ma-Allocation for ma at age 81-2299.92
2056-02-29,100001520,81,ra,inflow,219.04,0.0,229507.20999999982,229507.20999999982,229507.20999999982,229507.20999999982,229507.20999999982,229507.20999999982,ra-Allocation for ra at age 81-219.04
2056-02-29,100001521,81,excess,inflow,930.0,0.0,341642.5,341642.5,341642.5,341642.5,341642.5,341642.5,excess-cpf_payout_81-930.00
2056-03-31,100001522,81,oa,inflow,219.04,0.0,70031.05000000002,70031.05000000002,70031.05000000002,70031.05000000002,70031.05000000002,70031.05000000002,oa-Allocation for oa at age 81-219.04
2056-03-31,100001523,81,ma,inflow,2299.92,0.0,849276.4600000057,849276.4600000057,849276.4600000057,849276.4600000057,849276.4600000057,849276.4600000057,ma-Allocation for ma at age 81-2299.92
2056-03-31,100001524,81,ra,inflow,219.04,0.0,229726.24999999983,229726.24999999983,229726.24999999983,229726.24999999983,229726.24999999983,229726.24999999983,ra-Allocation for ra at age 81-219.04
2056-03-31,100001525,81,excess,inflow,930.0,0.0,342572.5,342572.5,342572.5,342572.5,342572.5,342572.5,excess-cpf_payout_81-930.00
2056-04-30,100001526,81,oa,inflow,219.04,0.0,70250.09000000001,70250.09000000001,70250.09000000001,70250.09000000001,70250.09000000001,70250.09000000001,oa-Allocation for oa at age 81-219.04
